1	0	-1.082114286
1	200	-1.0791
1	400	-1.075442857
1	600	-1.071795238
1	800	-1.068152381
1	1000	-1.064528571
1	1200	-1.060919048
1	1400	-1.057328571
1	1600	-1.053771429
1	1800	-1.050228571
1	2000	-1.046714286
1	2200	-1.043219048
1	2400	-1.039747619
1	2600	-1.036280952
1	2800	-1.032838095
1	3000	-1.029390476
1	3200	-1.025947619
1	3400	-1.022485714
1	3600	-1.019014286
1	3800	-1.015495238
1	4000	-1.011933333
1	4200	-1.008319048
1	4400	-1.00462381
1	4600	-1.000864762
1	4800	-0.9970071429
1	5000	-0.9930742857
1	5200	-0.9890619048
1	5400	-0.98497
1	5600	-0.9808057143
1	5800	-0.9765766667
1	6000	-0.9722966667
1	6200	-0.9679809524
1	6400	-0.9636433333
1	6600	-0.9593
1	6800	-0.9549652381
1	7000	-0.9506495238
1	7200	-0.9463619048
1	7400	-0.942107619
1	7600	-0.9378904762
1	7800	-0.9337157143
1	8000	-0.9295919048
1	8200	-0.9255290476
1	8400	-0.9215357143
1	8600	-0.9176233333
1	8800	-0.913797619
1	9000	-0.9100685714
1	9200	-0.9064409524
1	9400	-0.9029257143
1	9600	-0.8995290476
1	9800	-0.8962642857
1	10000	-0.893142381
1	10200	-0.8901695238
1	10400	-0.8873590476
1	10600	-0.8847157143
1	10800	-0.8822461905
1	11000	-0.8799471429
1	11200	-0.87782
1	11400	-0.875862381
1	11600	-0.8740780952
1	11800	-0.8724661905
1	12000	-0.8710352381
1	12200	-0.8697828571
1	12400	-0.8687214286
1	12600	-0.8678542857
1	12800	-0.8671890476
1	13000	-0.866727619
1	13200	-0.8664833333
1	13400	-0.866462381
1	13600	-0.8666790476
1	13800	-0.8671385714
1	14000	-0.8678428571
1	14200	-0.8687928571
1	14400	-0.8699814286
1	14600	-0.8713928571
1	14800	-0.8730147619
1	15000	-0.8748247619
1	15200	-0.8768061905
1	15400	-0.8789357143
1	15600	-0.8811990476
1	15800	-0.8835795238
1	16000	-0.886067619
1	16200	-0.8886519048
1	16400	-0.8913304762
1	16600	-0.8941038095
1	16800	-0.8969671429
1	17000	-0.8999280952
1	17200	-0.90299
1	17400	-0.9061547619
1	17600	-0.9094247619
1	17800	-0.9127961905
1	18000	-0.9162614286
1	18200	-0.9198057143
1	18400	-0.9234109524
1	18600	-0.9270528571
1	18800	-0.9307047619
1	19000	-0.9343361905
1	19200	-0.9379090476
