chr	start_point	end_point	cov	V1	V2	V3
chrI	0	1000	758	1000	1000	1.0000000
chrI	1000	2000	755	1000	1000	1.0000000
chrI	2000	3000	602	1000	1000	1.0000000
chrI	3000	4000	466	1000	1000	1.0000000
chrI	4000	5000	441	1000	1000	1.0000000
chrI	5000	6000	480	1000	1000	1.0000000
chrI	6000	7000	421	1000	1000	1.0000000
chrI	7000	8000	448	1000	1000	1.0000000
chrI	8000	9000	523	1000	1000	1.0000000
chrI	9000	10000	442	1000	1000	1.0000000
chrI	10000	11000	483	1000	1000	1.0000000
chrI	11000	12000	490	1000	1000	1.0000000
chrI	12000	13000	789	1000	1000	1.0000000
chrI	13000	14000	800	1000	1000	1.0000000
chrI	14000	15000	741	1000	1000	1.0000000
chrI	15000	16000	682	1000	1000	1.0000000
chrI	16000	17000	639	1000	1000	1.0000000
chrI	17000	18000	724	1000	1000	1.0000000
chrI	18000	19000	718	1000	1000	1.0000000
chrI	19000	20000	692	1000	1000	1.0000000
chrI	20000	21000	606	1000	1000	1.0000000
chrI	21000	22000	611	1000	1000	1.0000000
chrI	22000	23000	825	1000	1000	1.0000000
chrI	23000	24000	630	1000	1000	1.0000000
chrI	24000	25000	594	1000	1000	1.0000000
chrI	25000	26000	627	764	1000	0.7640000
chrI	26000	27000	152	533	1000	0.5330000
chrI	27000	28000	585	1000	1000	1.0000000
chrI	28000	29000	437	1000	1000	1.0000000
chrI	29000	30000	407	1000	1000	1.0000000
chrI	30000	31000	439	1000	1000	1.0000000
chrI	31000	32000	374	1000	1000	1.0000000
chrI	32000	33000	406	1000	1000	1.0000000
chrI	33000	34000	413	1000	1000	1.0000000
chrI	34000	35000	455	1000	1000	1.0000000
chrI	35000	36000	473	1000	1000	1.0000000
chrI	36000	37000	433	1000	1000	1.0000000
chrI	37000	38000	406	1000	1000	1.0000000
chrI	38000	39000	448	1000	1000	1.0000000
chrI	39000	40000	452	1000	1000	1.0000000
chrI	40000	41000	431	1000	1000	1.0000000
chrI	41000	42000	426	1000	1000	1.0000000
chrI	42000	43000	398	1000	1000	1.0000000
chrI	43000	44000	408	1000	1000	1.0000000
chrI	44000	45000	486	1000	1000	1.0000000
chrI	45000	46000	358	1000	1000	1.0000000
chrI	46000	47000	362	1000	1000	1.0000000
chrI	47000	48000	431	1000	1000	1.0000000
chrI	48000	49000	415	1000	1000	1.0000000
chrI	49000	50000	437	1000	1000	1.0000000
chrI	50000	51000	458	1000	1000	1.0000000
chrI	51000	52000	357	1000	1000	1.0000000
chrI	52000	53000	396	1000	1000	1.0000000
chrI	53000	54000	402	1000	1000	1.0000000
chrI	54000	55000	369	1000	1000	1.0000000
chrI	55000	56000	388	1000	1000	1.0000000
chrI	56000	57000	405	1000	1000	1.0000000
chrI	57000	58000	416	1000	1000	1.0000000
chrI	58000	59000	409	1000	1000	1.0000000
chrI	59000	60000	446	1000	1000	1.0000000
chrI	60000	61000	410	1000	1000	1.0000000
chrI	61000	62000	441	1000	1000	1.0000000
chrI	62000	63000	366	1000	1000	1.0000000
chrI	63000	64000	379	1000	1000	1.0000000
chrI	64000	65000	401	1000	1000	1.0000000
chrI	65000	66000	332	1000	1000	1.0000000
chrI	66000	67000	409	1000	1000	1.0000000
chrI	67000	68000	416	1000	1000	1.0000000
chrI	68000	69000	319	1000	1000	1.0000000
chrI	69000	70000	321	1000	1000	1.0000000
chrI	70000	71000	266	1000	1000	1.0000000
chrI	71000	72000	345	1000	1000	1.0000000
chrI	72000	73000	422	1000	1000	1.0000000
chrI	73000	74000	350	1000	1000	1.0000000
chrI	74000	75000	400	1000	1000	1.0000000
chrI	75000	76000	378	1000	1000	1.0000000
chrI	76000	77000	369	1000	1000	1.0000000
chrI	77000	78000	382	1000	1000	1.0000000
chrI	78000	79000	454	1000	1000	1.0000000
chrI	79000	80000	473	1000	1000	1.0000000
chrI	80000	81000	423	1000	1000	1.0000000
chrI	81000	82000	406	1000	1000	1.0000000
chrI	82000	83000	372	1000	1000	1.0000000
chrI	83000	84000	394	1000	1000	1.0000000
chrI	84000	85000	357	1000	1000	1.0000000
chrI	85000	86000	410	1000	1000	1.0000000
chrI	86000	87000	418	1000	1000	1.0000000
chrI	87000	88000	402	1000	1000	1.0000000
chrI	88000	89000	414	1000	1000	1.0000000
chrI	89000	90000	446	1000	1000	1.0000000
chrI	90000	91000	407	1000	1000	1.0000000
chrI	91000	92000	361	1000	1000	1.0000000
chrI	92000	93000	368	1000	1000	1.0000000
chrI	93000	94000	420	1000	1000	1.0000000
chrI	94000	95000	385	1000	1000	1.0000000
chrI	95000	96000	362	1000	1000	1.0000000
chrI	96000	97000	374	1000	1000	1.0000000
chrI	97000	98000	376	1000	1000	1.0000000
chrI	98000	99000	467	1000	1000	1.0000000
chrI	99000	100000	400	1000	1000	1.0000000
chrI	100000	101000	395	1000	1000	1.0000000
chrI	101000	102000	348	1000	1000	1.0000000
chrI	102000	103000	356	1000	1000	1.0000000
chrI	103000	104000	369	1000	1000	1.0000000
chrI	104000	105000	431	1000	1000	1.0000000
chrI	105000	106000	408	1000	1000	1.0000000
chrI	106000	107000	378	1000	1000	1.0000000
chrI	107000	108000	377	1000	1000	1.0000000
chrI	108000	109000	373	1000	1000	1.0000000
chrI	109000	110000	387	1000	1000	1.0000000
chrI	110000	111000	368	1000	1000	1.0000000
chrI	111000	112000	306	1000	1000	1.0000000
chrI	112000	113000	395	1000	1000	1.0000000
chrI	113000	114000	351	1000	1000	1.0000000
chrI	114000	115000	322	1000	1000	1.0000000
chrI	115000	116000	345	1000	1000	1.0000000
chrI	116000	117000	403	1000	1000	1.0000000
chrI	117000	118000	351	1000	1000	1.0000000
chrI	118000	119000	355	1000	1000	1.0000000
chrI	119000	120000	359	1000	1000	1.0000000
chrI	120000	121000	363	1000	1000	1.0000000
chrI	121000	122000	350	1000	1000	1.0000000
chrI	122000	123000	340	1000	1000	1.0000000
chrI	123000	124000	380	1000	1000	1.0000000
chrI	124000	125000	348	1000	1000	1.0000000
chrI	125000	126000	392	1000	1000	1.0000000
chrI	126000	127000	387	1000	1000	1.0000000
chrI	127000	128000	404	1000	1000	1.0000000
chrI	128000	129000	367	1000	1000	1.0000000
chrI	129000	130000	393	1000	1000	1.0000000
chrI	130000	131000	315	1000	1000	1.0000000
chrI	131000	132000	349	1000	1000	1.0000000
chrI	132000	133000	424	1000	1000	1.0000000
chrI	133000	134000	359	1000	1000	1.0000000
chrI	134000	135000	408	1000	1000	1.0000000
chrI	135000	136000	379	1000	1000	1.0000000
chrI	136000	137000	364	1000	1000	1.0000000
chrI	137000	138000	383	1000	1000	1.0000000
chrI	138000	139000	416	1000	1000	1.0000000
chrI	139000	140000	362	1000	1000	1.0000000
chrI	140000	141000	413	1000	1000	1.0000000
chrI	141000	142000	321	1000	1000	1.0000000
chrI	142000	143000	390	1000	1000	1.0000000
chrI	143000	144000	370	1000	1000	1.0000000
chrI	144000	145000	355	1000	1000	1.0000000
chrI	145000	146000	373	1000	1000	1.0000000
chrI	146000	147000	371	1000	1000	1.0000000
chrI	147000	148000	346	1000	1000	1.0000000
chrI	148000	149000	372	1000	1000	1.0000000
chrI	149000	150000	320	1000	1000	1.0000000
chrI	150000	151000	430	1000	1000	1.0000000
chrI	151000	152000	381	1000	1000	1.0000000
chrI	152000	153000	342	1000	1000	1.0000000
chrI	153000	154000	413	1000	1000	1.0000000
chrI	154000	155000	358	1000	1000	1.0000000
chrI	155000	156000	448	1000	1000	1.0000000
chrI	156000	157000	412	1000	1000	1.0000000
chrI	157000	158000	361	1000	1000	1.0000000
chrI	158000	159000	355	1000	1000	1.0000000
chrI	159000	160000	377	1000	1000	1.0000000
chrI	160000	161000	737	1000	1000	1.0000000
chrI	161000	162000	736	1000	1000	1.0000000
chrI	162000	163000	718	1000	1000	1.0000000
chrI	163000	164000	475	1000	1000	1.0000000
chrI	164000	165000	645	1000	1000	1.0000000
chrI	165000	166000	645	1000	1000	1.0000000
chrI	166000	167000	553	1000	1000	1.0000000
chrI	167000	168000	460	1000	1000	1.0000000
chrI	168000	169000	431	1000	1000	1.0000000
