chr	start_point	end_point	cov	V1	V2	V3
chrI	0	1000	14	755	1000	0.7550000
chrI	1000	2000	9	281	1000	0.2810000
chrI	2000	3000	2	56	1000	0.0560000
chrI	3000	4000	1	90	1000	0.0900000
chrI	4000	5000	13	777	1000	0.7770000
chrI	5000	6000	4	134	1000	0.1340000
chrI	6000	7000	6	275	1000	0.2750000
chrI	7000	8000	7	632	1000	0.6320000
chrI	8000	9000	9	565	1000	0.5650000
chrI	9000	10000	13	678	1000	0.6780000
chrI	10000	11000	11	776	1000	0.7760000
chrI	11000	12000	3	153	1000	0.1530000
chrI	12000	13000	7	507	1000	0.5070000
chrI	13000	14000	4	212	1000	0.2120000
chrI	14000	15000	12	734	1000	0.7340000
chrI	15000	16000	8	611	1000	0.6110000
chrI	16000	17000	9	286	1000	0.2860000
chrI	17000	18000	11	657	1000	0.6570000
chrI	18000	19000	9	565	1000	0.5650000
chrI	19000	20000	9	722	1000	0.7220000
chrI	20000	21000	7	480	1000	0.4800000
chrI	21000	22000	4	281	1000	0.2810000
chrI	22000	23000	5	276	1000	0.2760000
chrI	23000	24000	3	276	1000	0.2760000
chrI	24000	25000	11	803	1000	0.8030000
chrI	25000	26000	13	663	1000	0.6630000
chrI	26000	27000	5	179	1000	0.1790000
chrI	27000	28000	6	323	1000	0.3230000
chrI	28000	29000	4	208	1000	0.2080000
chrI	29000	30000	2	239	1000	0.2390000
chrI	30000	31000	0	0	1000	0.0000000
chrI	31000	32000	1	48	1000	0.0480000
chrI	32000	33000	0	0	1000	0.0000000
chrI	33000	34000	2	117	1000	0.1170000
chrI	34000	35000	4	374	1000	0.3740000
chrI	35000	36000	5	133	1000	0.1330000
chrI	36000	37000	7	274	1000	0.2740000
chrI	37000	38000	6	419	1000	0.4190000
chrI	38000	39000	1	76	1000	0.0760000
chrI	39000	40000	4	257	1000	0.2570000
chrI	40000	41000	10	493	1000	0.4930000
chrI	41000	42000	3	302	1000	0.3020000
chrI	42000	43000	7	579	1000	0.5790000
chrI	43000	44000	9	384	1000	0.3840000
chrI	44000	45000	2	174	1000	0.1740000
chrI	45000	46000	5	389	1000	0.3890000
chrI	46000	47000	6	481	1000	0.4810000
chrI	47000	48000	5	564	1000	0.5640000
chrI	48000	49000	2	137	1000	0.1370000
chrI	49000	50000	6	374	1000	0.3740000
chrI	50000	51000	8	603	1000	0.6030000
chrI	51000	52000	7	376	1000	0.3760000
chrI	52000	53000	4	149	1000	0.1490000
chrI	53000	54000	3	226	1000	0.2260000
chrI	54000	55000	6	437	1000	0.4370000
chrI	55000	56000	0	0	1000	0.0000000
chrI	56000	57000	9	669	1000	0.6690000
chrI	57000	58000	4	350	1000	0.3500000
chrI	58000	59000	6	418	1000	0.4180000
chrI	59000	60000	3	327	1000	0.3270000
chrI	60000	61000	7	496	1000	0.4960000
chrI	61000	62000	1	84	1000	0.0840000
chrI	62000	63000	5	267	1000	0.2670000
chrI	63000	64000	6	399	1000	0.3990000
chrI	64000	65000	9	582	1000	0.5820000
chrI	65000	66000	6	380	1000	0.3800000
chrI	66000	67000	6	305	1000	0.3050000
chrI	67000	68000	1	134	1000	0.1340000
chrI	68000	69000	4	410	1000	0.4100000
chrI	69000	70000	6	335	1000	0.3350000
chrI	70000	71000	3	271	1000	0.2710000
chrI	71000	72000	6	280	1000	0.2800000
chrI	72000	73000	3	189	1000	0.1890000
chrI	73000	74000	1	150	1000	0.1500000
chrI	74000	75000	6	296	1000	0.2960000
chrI	75000	76000	4	458	1000	0.4580000
chrI	76000	77000	2	259	1000	0.2590000
chrI	77000	78000	0	0	1000	0.0000000
chrI	78000	79000	2	64	1000	0.0640000
chrI	79000	80000	4	326	1000	0.3260000
chrI	80000	81000	1	102	1000	0.1020000
chrI	81000	82000	4	378	1000	0.3780000
chrI	82000	83000	4	331	1000	0.3310000
chrI	83000	84000	9	491	1000	0.4910000
chrI	84000	85000	8	436	1000	0.4360000
chrI	85000	86000	6	386	1000	0.3860000
chrI	86000	87000	6	375	1000	0.3750000
chrI	87000	88000	8	437	1000	0.4370000
chrI	88000	89000	8	739	1000	0.7390000
chrI	89000	90000	7	432	1000	0.4320000
chrI	90000	91000	7	428	1000	0.4280000
