chr	start_point	end_point	cov	V1	V2	V3
chrI	0	1000	47	900	1000	0.9000000
chrI	1000	2000	57	1000	1000	1.0000000
chrI	2000	3000	40	1000	1000	1.0000000
chrI	3000	4000	43	956	1000	0.9560000
chrI	4000	5000	33	962	1000	0.9620000
chrI	5000	6000	47	1000	1000	1.0000000
chrI	6000	7000	34	929	1000	0.9290000
chrI	7000	8000	32	949	1000	0.9490000
chrI	8000	9000	28	861	1000	0.8610000
chrI	9000	10000	51	1000	1000	1.0000000
chrI	10000	11000	28	840	1000	0.8400000
chrI	11000	12000	31	920	1000	0.9200000
chrI	12000	13000	42	927	1000	0.9270000
chrI	13000	14000	57	1000	1000	1.0000000
chrI	14000	15000	42	973	1000	0.9730000
chrI	15000	16000	50	1000	1000	1.0000000
chrI	16000	17000	53	1000	1000	1.0000000
chrI	17000	18000	35	1000	1000	1.0000000
chrI	18000	19000	36	1000	1000	1.0000000
chrI	19000	20000	57	1000	1000	1.0000000
chrI	20000	21000	41	1000	1000	1.0000000
chrI	21000	22000	29	987	1000	0.9870000
chrI	22000	23000	40	1000	1000	1.0000000
chrI	23000	24000	43	950	1000	0.9500000
chrI	24000	25000	34	961	1000	0.9610000
chrI	25000	26000	33	692	1000	0.6920000
chrI	26000	27000	5	240	1000	0.2400000
chrI	27000	28000	37	1000	1000	1.0000000
chrI	28000	29000	18	691	1000	0.6910000
chrI	29000	30000	35	961	1000	0.9610000
chrI	30000	31000	33	840	1000	0.8400000
chrI	31000	32000	23	770	1000	0.7700000
chrI	32000	33000	15	799	1000	0.7990000
chrI	33000	34000	21	799	1000	0.7990000
chrI	34000	35000	21	836	1000	0.8360000
chrI	35000	36000	13	886	1000	0.8860000
chrI	36000	37000	18	935	1000	0.9350000
chrI	37000	38000	20	796	1000	0.7960000
chrI	38000	39000	17	994	1000	0.9940000
chrI	39000	40000	27	1000	1000	1.0000000
chrI	40000	41000	25	1000	1000	1.0000000
chrI	41000	42000	22	851	1000	0.8510000
chrI	42000	43000	31	1000	1000	1.0000000
chrI	43000	44000	20	781	1000	0.7810000
chrI	44000	45000	23	804	1000	0.8040000
chrI	45000	46000	24	999	1000	0.9990000
chrI	46000	47000	58	1000	1000	1.0000000
chrI	47000	48000	25	993	1000	0.9930000
chrI	48000	49000	14	705	1000	0.7050000
chrI	49000	50000	41	1000	1000	1.0000000
chrI	50000	51000	29	880	1000	0.8800000
chrI	51000	52000	31	1000	1000	1.0000000
chrI	52000	53000	11	651	1000	0.6510000
chrI	53000	54000	27	845	1000	0.8450000
chrI	54000	55000	28	971	1000	0.9710000
chrI	55000	56000	30	983	1000	0.9830000
chrI	56000	57000	18	928	1000	0.9280000
chrI	57000	58000	29	1000	1000	1.0000000
chrI	58000	59000	31	1000	1000	1.0000000
chrI	59000	60000	38	983	1000	0.9830000
chrI	60000	61000	31	1000	1000	1.0000000
chrI	61000	62000	29	844	1000	0.8440000
chrI	62000	63000	28	913	1000	0.9130000
chrI	63000	64000	31	1000	1000	1.0000000
chrI	64000	65000	18	930	1000	0.9300000
chrI	65000	66000	34	1000	1000	1.0000000
chrI	66000	67000	38	1000	1000	1.0000000
chrI	67000	68000	34	963	1000	0.9630000
chrI	68000	69000	23	948	1000	0.9480000
chrI	69000	70000	26	837	1000	0.8370000
chrI	70000	71000	28	929	1000	0.9290000
chrI	71000	72000	16	870	1000	0.8700000
chrI	72000	73000	15	845	1000	0.8450000
chrI	73000	74000	32	947	1000	0.9470000
chrI	74000	75000	34	1000	1000	1.0000000
chrI	75000	76000	30	988	1000	0.9880000
chrI	76000	77000	22	910	1000	0.9100000
chrI	77000	78000	14	710	1000	0.7100000
chrI	78000	79000	25	977	1000	0.9770000
chrI	79000	80000	34	994	1000	0.9940000
chrI	80000	81000	37	1000	1000	1.0000000
chrI	81000	82000	26	710	1000	0.7100000
chrI	82000	83000	37	976	1000	0.9760000
chrI	83000	84000	22	951	1000	0.9510000
chrI	84000	85000	20	879	1000	0.8790000
chrI	85000	86000	24	999	1000	0.9990000
chrI	86000	87000	27	1000	1000	1.0000000
chrI	87000	88000	44	1000	1000	1.0000000
chrI	88000	89000	39	1000	1000	1.0000000
chrI	89000	90000	43	1000	1000	1.0000000
chrI	90000	91000	20	781	1000	0.7810000
chrI	91000	92000	17	597	1000	0.5970000
chrI	92000	93000	34	953	1000	0.9530000
chrI	93000	94000	26	976	1000	0.9760000
chrI	94000	95000	30	938	1000	0.9380000
chrI	95000	96000	16	895	1000	0.8950000
chrI	96000	97000	26	904	1000	0.9040000
chrI	97000	98000	37	1000	1000	1.0000000
chrI	98000	99000	35	1000	1000	1.0000000
chrI	99000	100000	32	960	1000	0.9600000
chrI	100000	101000	29	999	1000	0.9990000
chrI	101000	102000	29	828	1000	0.8280000
chrI	102000	103000	39	955	1000	0.9550000
