chr	start_point	end_point	cov	V1	V2	V3
chrI	0	1000	183	1000	1000	1.0000000
chrI	1000	2000	214	1000	1000	1.0000000
chrI	2000	3000	166	1000	1000	1.0000000
chrI	3000	4000	146	1000	1000	1.0000000
chrI	4000	5000	131	1000	1000	1.0000000
chrI	5000	6000	127	1000	1000	1.0000000
chrI	6000	7000	124	1000	1000	1.0000000
chrI	7000	8000	119	1000	1000	1.0000000
chrI	8000	9000	139	1000	1000	1.0000000
chrI	9000	10000	146	1000	1000	1.0000000
chrI	10000	11000	140	1000	1000	1.0000000
chrI	11000	12000	129	1000	1000	1.0000000
chrI	12000	13000	189	1000	1000	1.0000000
chrI	13000	14000	172	1000	1000	1.0000000
chrI	14000	15000	174	1000	1000	1.0000000
chrI	15000	16000	214	1000	1000	1.0000000
chrI	16000	17000	198	1000	1000	1.0000000
chrI	17000	18000	215	1000	1000	1.0000000
chrI	18000	19000	174	1000	1000	1.0000000
chrI	19000	20000	144	1000	1000	1.0000000
chrI	20000	21000	125	1000	1000	1.0000000
chrI	21000	22000	150	1000	1000	1.0000000
chrI	22000	23000	206	1000	1000	1.0000000
chrI	23000	24000	163	1000	1000	1.0000000
chrI	24000	25000	122	1000	1000	1.0000000
chrI	25000	26000	97	701	1000	0.7010000
chrI	26000	27000	53	542	1000	0.5420000
chrI	27000	28000	152	1000	1000	1.0000000
chrI	28000	29000	111	1000	1000	1.0000000
chrI	29000	30000	128	1000	1000	1.0000000
chrI	30000	31000	106	1000	1000	1.0000000
chrI	31000	32000	115	986	1000	0.9860000
chrI	32000	33000	65	971	1000	0.9710000
chrI	33000	34000	107	1000	1000	1.0000000
chrI	34000	35000	73	1000	1000	1.0000000
chrI	35000	36000	125	1000	1000	1.0000000
chrI	36000	37000	104	1000	1000	1.0000000
chrI	37000	38000	86	999	1000	0.9990000
chrI	38000	39000	101	1000	1000	1.0000000
chrI	39000	40000	98	1000	1000	1.0000000
chrI	40000	41000	103	1000	1000	1.0000000
chrI	41000	42000	108	1000	1000	1.0000000
chrI	42000	43000	136	1000	1000	1.0000000
chrI	43000	44000	72	1000	1000	1.0000000
chrI	44000	45000	109	1000	1000	1.0000000
chrI	45000	46000	117	1000	1000	1.0000000
chrI	46000	47000	88	1000	1000	1.0000000
chrI	47000	48000	134	1000	1000	1.0000000
chrI	48000	49000	118	1000	1000	1.0000000
chrI	49000	50000	96	1000	1000	1.0000000
chrI	50000	51000	111	1000	1000	1.0000000
chrI	51000	52000	100	1000	1000	1.0000000
chrI	52000	53000	84	1000	1000	1.0000000
chrI	53000	54000	98	1000	1000	1.0000000
chrI	54000	55000	91	1000	1000	1.0000000
chrI	55000	56000	96	1000	1000	1.0000000
chrI	56000	57000	99	1000	1000	1.0000000
chrI	57000	58000	76	1000	1000	1.0000000
chrI	58000	59000	93	1000	1000	1.0000000
chrI	59000	60000	99	1000	1000	1.0000000
chrI	60000	61000	82	1000	1000	1.0000000
chrI	61000	62000	95	1000	1000	1.0000000
chrI	62000	63000	87	994	1000	0.9940000
chrI	63000	64000	73	997	1000	0.9970000
chrI	64000	65000	107	1000	1000	1.0000000
chrI	65000	66000	104	1000	1000	1.0000000
chrI	66000	67000	98	1000	1000	1.0000000
chrI	67000	68000	93	1000	1000	1.0000000
chrI	68000	69000	106	1000	1000	1.0000000
chrI	69000	70000	105	1000	1000	1.0000000
chrI	70000	71000	103	1000	1000	1.0000000
chrI	71000	72000	92	976	1000	0.9760000
chrI	72000	73000	83	1000	1000	1.0000000
chrI	73000	74000	73	1000	1000	1.0000000
chrI	74000	75000	90	991	1000	0.9910000
chrI	75000	76000	111	1000	1000	1.0000000
chrI	76000	77000	94	1000	1000	1.0000000
chrI	77000	78000	98	1000	1000	1.0000000
chrI	78000	79000	108	1000	1000	1.0000000
chrI	79000	80000	104	1000	1000	1.0000000
chrI	80000	81000	108	1000	1000	1.0000000
chrI	81000	82000	110	1000	1000	1.0000000
chrI	82000	83000	87	1000	1000	1.0000000
chrI	83000	84000	65	969	1000	0.9690000
chrI	84000	85000	102	996	1000	0.9960000
chrI	85000	86000	124	1000	1000	1.0000000
chrI	86000	87000	101	1000	1000	1.0000000
chrI	87000	88000	79	1000	1000	1.0000000
chrI	88000	89000	111	1000	1000	1.0000000
chrI	89000	90000	140	1000	1000	1.0000000
chrI	90000	91000	77	1000	1000	1.0000000
chrI	91000	92000	100	1000	1000	1.0000000
chrI	92000	93000	89	1000	1000	1.0000000
chrI	93000	94000	107	1000	1000	1.0000000
chrI	94000	95000	114	1000	1000	1.0000000
chrI	95000	96000	108	1000	1000	1.0000000
chrI	96000	97000	90	979	1000	0.9790000
chrI	97000	98000	102	1000	1000	1.0000000
chrI	98000	99000	104	1000	1000	1.0000000
chrI	99000	100000	94	1000	1000	1.0000000
chrI	100000	101000	89	1000	1000	1.0000000
chrI	101000	102000	91	1000	1000	1.0000000
chrI	102000	103000	103	1000	1000	1.0000000
chrI	103000	104000	131	1000	1000	1.0000000
chrI	104000	105000	119	1000	1000	1.0000000
chrI	105000	106000	95	1000	1000	1.0000000
chrI	106000	107000	133	1000	1000	1.0000000
chrI	107000	108000	82	1000	1000	1.0000000
chrI	108000	109000	87	1000	1000	1.0000000
chrI	109000	110000	81	1000	1000	1.0000000
chrI	110000	111000	111	990	1000	0.9900000
chrI	111000	112000	111	1000	1000	1.0000000
chrI	112000	113000	100	972	1000	0.9720000
chrI	113000	114000	88	966	1000	0.9660000
chrI	114000	115000	91	1000	1000	1.0000000
chrI	115000	116000	93	1000	1000	1.0000000
chrI	116000	117000	101	1000	1000	1.0000000
chrI	117000	118000	102	1000	1000	1.0000000
chrI	118000	119000	82	1000	1000	1.0000000
chrI	119000	120000	91	1000	1000	1.0000000
chrI	120000	121000	106	1000	1000	1.0000000
chrI	121000	122000	104	1000	1000	1.0000000
chrI	122000	123000	129	1000	1000	1.0000000
chrI	123000	124000	100	1000	1000	1.0000000
chrI	124000	125000	103	1000	1000	1.0000000
chrI	125000	126000	106	1000	1000	1.0000000
chrI	126000	127000	81	1000	1000	1.0000000
chrI	127000	128000	114	1000	1000	1.0000000
chrI	128000	129000	109	1000	1000	1.0000000
chrI	129000	130000	94	1000	1000	1.0000000
chrI	130000	131000	78	979	1000	0.9790000
chrI	131000	132000	86	1000	1000	1.0000000
chrI	132000	133000	110	1000	1000	1.0000000
chrI	133000	134000	102	949	1000	0.9490000
chrI	134000	135000	89	994	1000	0.9940000
chrI	135000	136000	93	1000	1000	1.0000000
chrI	136000	137000	94	1000	1000	1.0000000
chrI	137000	138000	92	1000	1000	1.0000000
chrI	138000	139000	93	1000	1000	1.0000000
chrI	139000	140000	101	1000	1000	1.0000000
chrI	140000	141000	120	966	1000	0.9660000
chrI	141000	142000	74	902	1000	0.9020000
chrI	142000	143000	155	1000	1000	1.0000000
chrI	143000	144000	109	1000	1000	1.0000000
chrI	144000	145000	75	971	1000	0.9710000
chrI	145000	146000	93	1000	1000	1.0000000
chrI	146000	147000	110	1000	1000	1.0000000
chrI	147000	148000	113	1000	1000	1.0000000
chrI	148000	149000	120	1000	1000	1.0000000
chrI	149000	150000	74	1000	1000	1.0000000
chrI	150000	151000	97	979	1000	0.9790000
chrI	151000	152000	102	1000	1000	1.0000000
chrI	152000	153000	79	1000	1000	1.0000000
chrI	153000	154000	69	1000	1000	1.0000000
chrI	154000	155000	95	1000	1000	1.0000000
chrI	155000	156000	101	1000	1000	1.0000000
chrI	156000	157000	132	1000	1000	1.0000000
chrI	157000	158000	94	975	1000	0.9750000
chrI	158000	159000	97	981	1000	0.9810000
chrI	159000	160000	106	973	1000	0.9730000
chrI	160000	161000	293	1000	1000	1.0000000
chrI	161000	162000	210	1000	1000	1.0000000
chrI	162000	163000	207	1000	1000	1.0000000
chrI	163000	164000	121	955	1000	0.9550000
chrI	164000	165000	155	1000	1000	1.0000000
chrI	165000	166000	201	1000	1000	1.0000000
chrI	166000	167000	160	1000	1000	1.0000000
chrI	167000	168000	89	958	1000	0.9580000
chrI	168000	169000	86	996	1000	0.9960000
chrI	169000	170000	94	978	1000	0.9780000
chrI	170000	171000	103	1000	1000	1.0000000
chrI	171000	172000	71	1000	1000	1.0000000
chrI	172000	173000	90	1000	1000	1.0000000
chrI	173000	174000	92	1000	1000	1.0000000
chrI	174000	175000	92	1000	1000	1.0000000
chrI	175000	176000	100	1000	1000	1.0000000
chrI	176000	177000	104	1000	1000	1.0000000
chrI	177000	178000	112	1000	1000	1.0000000
chrI	178000	179000	109	1000	1000	1.0000000
chrI	179000	180000	110	1000	1000	1.0000000
chrI	180000	181000	90	1000	1000	1.0000000
chrI	181000	182000	109	1000	1000	1.0000000
chrI	182000	183000	102	1000	1000	1.0000000
chrI	183000	184000	126	1000	1000	1.0000000
chrI	184000	185000	117	1000	1000	1.0000000
chrI	185000	186000	96	1000	1000	1.0000000
chrI	186000	187000	84	1000	1000	1.0000000
chrI	187000	188000	97	1000	1000	1.0000000
chrI	188000	189000	99	1000	1000	1.0000000
chrI	189000	190000	125	1000	1000	1.0000000
chrI	190000	191000	81	1000	1000	1.0000000
chrI	191000	192000	84	1000	1000	1.0000000
chrI	192000	193000	87	1000	1000	1.0000000
chrI	193000	194000	110	995	1000	0.9950000
chrI	194000	195000	111	999	1000	0.9990000
chrI	195000	196000	94	1000	1000	1.0000000
chrI	196000	197000	101	1000	1000	1.0000000
chrI	197000	198000	94	947	1000	0.9470000
chrI	198000	199000	83	832	1000	0.8320000
chrI	199000	200000	2	19	1000	0.0190000
chrI	200000	201000	2	38	1000	0.0380000
chrI	201000	202000	12	57	1000	0.0570000
chrI	202000	203000	37	412	1000	0.4120000
chrI	203000	204000	102	1000	1000	1.0000000
chrI	204000	205000	69	735	1000	0.7350000
chrI	205000	206000	65	377	1000	0.3770000
chrI	206000	207000	192	803	1000	0.8030000
chrI	207000	208000	47	817	1000	0.8170000
chrI	208000	209000	21	694	1000	0.6940000
chrI	209000	210000	28	630	1000	0.6300000
chrI	210000	211000	27	549	1000	0.5490000
chrI	211000	212000	67	942	1000	0.9420000
chrI	212000	213000	57	941	1000	0.9410000
chrI	213000	214000	55	936	1000	0.9360000
chrI	214000	215000	79	953	1000	0.9530000
chrI	215000	216000	104	968	1000	0.9680000
chrI	216000	217000	56	956	1000	0.9560000
chrI	217000	218000	84	1000	1000	1.0000000
chrI	218000	219000	88	1000	1000	1.0000000
chrI	219000	220000	105	1000	1000	1.0000000
chrI	220000	221000	89	924	1000	0.9240000
chrI	221000	222000	115	987	1000	0.9870000
chrI	222000	223000	119	1000	1000	1.0000000
chrI	223000	224000	110	1000	1000	1.0000000
chrI	224000	225000	130	1000	1000	1.0000000
chrI	225000	226000	114	1000	1000	1.0000000
chrI	226000	227000	81	844	1000	0.8440000
chrI	227000	228000	9	173	1000	0.1730000
chrI	228000	229000	37	660	1000	0.6600000
chrI	229000	230000	10	159	1000	0.1590000
chrI	230000	230218	15	79	218	0.3623853
chrII	0	1000	159	1000	1000	1.0000000
chrII	1000	2000	229	1000	1000	1.0000000
chrII	2000	3000	187	1000	1000	1.0000000
chrII	3000	4000	164	1000	1000	1.0000000
chrII	4000	5000	154	1000	1000	1.0000000
chrII	5000	6000	165	1000	1000	1.0000000
chrII	6000	7000	171	1000	1000	1.0000000
chrII	7000	8000	167	1000	1000	1.0000000
chrII	8000	9000	126	1000	1000	1.0000000
chrII	9000	10000	136	1000	1000	1.0000000
chrII	10000	11000	145	1000	1000	1.0000000
chrII	11000	12000	138	992	1000	0.9920000
chrII	12000	13000	116	1000	1000	1.0000000
chrII	13000	14000	132	1000	1000	1.0000000
chrII	14000	15000	132	1000	1000	1.0000000
chrII	15000	16000	146	1000	1000	1.0000000
chrII	16000	17000	141	1000	1000	1.0000000
chrII	17000	18000	142	1000	1000	1.0000000
chrII	18000	19000	138	1000	1000	1.0000000
chrII	19000	20000	109	993	1000	0.9930000
chrII	20000	21000	151	982	1000	0.9820000
chrII	21000	22000	113	1000	1000	1.0000000
chrII	22000	23000	113	1000	1000	1.0000000
chrII	23000	24000	147	1000	1000	1.0000000
chrII	24000	25000	114	1000	1000	1.0000000
chrII	25000	26000	103	1000	1000	1.0000000
chrII	26000	27000	127	1000	1000	1.0000000
chrII	27000	28000	154	1000	1000	1.0000000
chrII	28000	29000	135	1000	1000	1.0000000
