chr	start_point	end_point	cov	V1	V2	V3
chrI	0	1000	624	1000	1000	1.0000000
chrI	1000	2000	587	1000	1000	1.0000000
chrI	2000	3000	522	1000	1000	1.0000000
chrI	3000	4000	494	1000	1000	1.0000000
chrI	4000	5000	416	1000	1000	1.0000000
chrI	5000	6000	377	1000	1000	1.0000000
chrI	6000	7000	428	1000	1000	1.0000000
chrI	7000	8000	506	1000	1000	1.0000000
chrI	8000	9000	438	1000	1000	1.0000000
chrI	9000	10000	454	1000	1000	1.0000000
chrI	10000	11000	439	1000	1000	1.0000000
chrI	11000	12000	447	1000	1000	1.0000000
chrI	12000	13000	723	1000	1000	1.0000000
chrI	13000	14000	772	1000	1000	1.0000000
chrI	14000	15000	740	1000	1000	1.0000000
chrI	15000	16000	668	1000	1000	1.0000000
chrI	16000	17000	639	1000	1000	1.0000000
chrI	17000	18000	707	1000	1000	1.0000000
chrI	18000	19000	760	1000	1000	1.0000000
chrI	19000	20000	562	999	1000	0.9990000
chrI	20000	21000	636	1000	1000	1.0000000
chrI	21000	22000	561	1000	1000	1.0000000
chrI	22000	23000	737	1000	1000	1.0000000
chrI	23000	24000	607	1000	1000	1.0000000
chrI	24000	25000	562	1000	1000	1.0000000
chrI	25000	26000	631	768	1000	0.7680000
chrI	26000	27000	155	517	1000	0.5170000
chrI	27000	28000	510	1000	1000	1.0000000
chrI	28000	29000	435	1000	1000	1.0000000
chrI	29000	30000	449	1000	1000	1.0000000
chrI	30000	31000	435	1000	1000	1.0000000
chrI	31000	32000	416	1000	1000	1.0000000
chrI	32000	33000	478	1000	1000	1.0000000
chrI	33000	34000	469	1000	1000	1.0000000
chrI	34000	35000	506	1000	1000	1.0000000
chrI	35000	36000	492	1000	1000	1.0000000
chrI	36000	37000	556	1000	1000	1.0000000
chrI	37000	38000	463	1000	1000	1.0000000
chrI	38000	39000	442	1000	1000	1.0000000
chrI	39000	40000	518	1000	1000	1.0000000
chrI	40000	41000	492	1000	1000	1.0000000
chrI	41000	42000	472	1000	1000	1.0000000
chrI	42000	43000	473	1000	1000	1.0000000
chrI	43000	44000	431	1000	1000	1.0000000
chrI	44000	45000	465	1000	1000	1.0000000
chrI	45000	46000	409	1000	1000	1.0000000
chrI	46000	47000	458	1000	1000	1.0000000
